,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,42113861,1e-05
1,20.0,0.0,-10.57732782270638,42113861,1e-05
2,30.0,0.0,-1.0,42113861,1e-05
3,0.0,0.0,-39.0,82859379,1e-05
4,20.0,0.0,-15.629279660284993,82859379,1e-05
5,40.0,0.0,-15.999999999999993,82859379,1e-05
6,0.0,0.0,-61.0,32293552,1e-05
7,20.0,0.0,-51.2863888559899,32293552,1e-05
8,60.0,0.0,-27.0,32293552,1e-05
9,0.0,0.0,-72.0,73824763,1e-05
10,30.0,0.0,-55.5,73824763,1e-05
11,60.0,0.0,-39.0,73824763,1e-05
12,20.0,0.0,-75.85661963863804,5294641,1e-05
13,60.0,0.0,-52.0,5294641,1e-05
14,70.0,0.0,-77.0,67323479,1e-05
15,80.0,0.0,-71.0,67323479,1e-05
