,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,40965016,1e-05
1,20.0,0.0,-13.036661626685444,40965016,1e-05
2,30.0,0.0,-1.0,40965016,1e-05
3,0.0,0.0,-39.0,36724173,1e-05
4,20.0,0.0,-27.241552525969155,36724173,1e-05
5,40.0,0.0,-15.999999999999993,36724173,1e-05
6,0.0,0.0,-61.0,96974696,1e-05
7,20.0,0.0,-52.756368173301624,96974696,1e-05
8,60.0,0.0,-27.0,96974696,1e-05
9,0.0,0.0,-72.0,19340011,1e-05
10,30.0,0.0,-55.5,19340011,1e-05
11,60.0,0.0,-39.0,19340011,1e-05
12,20.0,0.0,-74.451512300904,46518786,1e-05
13,60.0,0.0,-52.0,46518786,1e-05
14,70.0,0.0,-77.0,95023339,1e-05
15,80.0,0.0,-71.0,95023339,1e-05
