
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.00      0.00      0.00      0.00      0.00      2.79      2.48
cov_eigen_values_1[1]     -0.00      0.00     -0.00     -0.00     -0.00      4.52      1.43
cov_eigen_values_1[2]     -0.00      0.00     -0.00     -0.00     -0.00      6.44      1.13
cov_eigen_values_1[3]     -0.00      0.00     -0.00     -0.00     -0.00      4.06      1.57
cov_eigen_values_1[4]      0.00      0.00      0.00      0.00      0.00      2.99      1.74
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00      2.60      2.52
cov_eigen_values_1[6]     -0.00      0.00     -0.00     -0.00     -0.00      4.17      1.03
cov_eigen_values_1[7]     -0.00      0.00     -0.00     -0.00     -0.00     10.08      1.27
cov_eigen_values_2[0]     -0.00      0.00     -0.00     -0.00     -0.00      2.60      2.43
cov_eigen_values_2[1]     -0.00      0.00     -0.00     -0.00      0.00      5.06      1.06
cov_eigen_values_2[2]     -0.00      0.00     -0.00     -0.00     -0.00      4.02      1.13
cov_eigen_values_2[3]     -0.00      0.00     -0.00     -0.00     -0.00      3.04      2.07
cov_eigen_values_2[4]     -0.00      0.00     -0.00     -0.00     -0.00      6.32      1.07
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00      3.19      1.80
cov_eigen_values_2[6]      0.00      0.00      0.00      0.00      0.00      3.29      1.48
cov_eigen_values_2[7]      0.00      0.00      0.00      0.00      0.00      2.72      2.87
cov_eigen_values_3[0]      0.00      0.00      0.00      0.00      0.00      2.63      2.40
cov_eigen_values_3[1]      0.00      0.00      0.00      0.00      0.00      2.91      2.13
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00      4.83      1.73
cov_eigen_values_3[3]     -0.00      0.00     -0.00     -0.00     -0.00      6.94      1.15
cov_eigen_values_3[4]     -0.00      0.00     -0.00     -0.00     -0.00      8.50      1.04
cov_eigen_values_3[5]      0.00      0.00      0.00      0.00      0.00      5.84      1.00
cov_eigen_values_3[6]     -0.00      0.00     -0.00     -0.00     -0.00      5.43      2.05
cov_eigen_values_3[7]      0.00      0.00      0.00      0.00      0.00      4.56      1.02
cov_eigen_values_4[0]     -0.00      0.00     -0.00     -0.00     -0.00      2.61      2.41
cov_eigen_values_4[1]      0.00      0.00      0.00      0.00      0.00      4.25      1.76
cov_eigen_values_4[2]     -0.00      0.00     -0.00     -0.00     -0.00      5.98      1.15
cov_eigen_values_4[3]      0.00      0.00      0.00      0.00      0.00      4.77      1.29
cov_eigen_values_4[4]      0.00      0.00      0.00      0.00      0.00      5.89      1.23
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00      7.58      1.02
cov_eigen_values_4[6]      0.00      0.00      0.00      0.00      0.00      7.24      0.99
cov_eigen_values_4[7]     -0.00      0.00     -0.00     -0.00     -0.00      2.54      2.70
cov_eigen_values_5[0]      0.00      0.00      0.00     -0.00      0.00      2.43      3.42
cov_eigen_values_5[1]      0.00      0.00      0.00      0.00      0.00      3.10      1.75
cov_eigen_values_5[2]     -0.00      0.00     -0.00     -0.00     -0.00      5.93      1.38
cov_eigen_values_5[3]     -0.00      0.00     -0.00     -0.00     -0.00      4.17      1.12
cov_eigen_values_5[4]     -0.00      0.00     -0.00     -0.00     -0.00      2.65      2.44
cov_eigen_values_5[5]      0.00      0.00      0.00      0.00      0.00      7.42      1.34
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00      2.95      2.55
cov_eigen_values_5[7]      0.00      0.00      0.00      0.00      0.00      6.61      1.20
cov_eigen_values_6[0]     -0.00      0.00     -0.00     -0.00     -0.00      5.74      1.35
cov_eigen_values_6[1]     -0.00      0.00     -0.00     -0.00     -0.00      4.64      1.16
cov_eigen_values_6[2]     -0.00      0.00     -0.00     -0.00     -0.00      9.80      1.09
cov_eigen_values_6[3]     -0.00      0.00     -0.00     -0.00     -0.00      3.19      1.85
cov_eigen_values_6[4]     -0.00      0.00     -0.00     -0.00      0.00      3.65      1.55
cov_eigen_values_6[5]     -0.00      0.00     -0.00     -0.00     -0.00      2.73      2.55
cov_eigen_values_6[6]     -0.00      0.00     -0.00     -0.00     -0.00      6.22      1.29
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00      5.11      1.55
       mean_data_1[0]      3.81      0.00      3.81      3.81      3.81      6.57      1.01
       mean_data_1[1]      0.43      0.00      0.43      0.43      0.43      3.83      1.49
       mean_data_1[2]     -0.40      0.00     -0.40     -0.40     -0.40     10.68      1.37
       mean_data_1[3]      0.15      0.00      0.15      0.15      0.15      3.43      1.53
       mean_data_1[4]     -0.04      0.00     -0.04     -0.04     -0.04      2.96      2.15
       mean_data_1[5]      0.02      0.00      0.02      0.02      0.02      6.36      1.21
       mean_data_1[6]      0.10      0.00      0.10      0.10      0.10      3.10      1.95
       mean_data_1[7]      0.00      0.00      0.00      0.00      0.00      3.43      1.80
       mean_data_2[0]     -0.68      0.00     -0.68     -0.68     -0.68      3.84      1.51
       mean_data_2[1]      1.48      0.00      1.48      1.48      1.48      2.76      2.21
       mean_data_2[2]      1.01      0.00      1.01      1.01      1.01     10.77      1.09
       mean_data_2[3]     -0.01      0.00     -0.01     -0.01     -0.01      4.90      1.49
       mean_data_2[4]      0.00      0.00      0.00      0.00      0.00      3.33      1.75
       mean_data_2[5]      0.00      0.00      0.00      0.00      0.00      2.64      2.35
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01     -0.01      7.57      1.09
       mean_data_2[7]     -0.00      0.00     -0.00     -0.00     -0.00      2.87      2.29
       mean_data_3[0]     -3.92      0.00     -3.92     -3.92     -3.92      5.72      1.36
       mean_data_3[1]     -0.44      0.00     -0.44     -0.44     -0.44      3.17      1.88
       mean_data_3[2]      0.11      0.00      0.11      0.11      0.11      5.10      1.01
       mean_data_3[3]      0.03      0.00      0.03      0.03      0.03      6.71      1.00
       mean_data_3[4]      0.03      0.00      0.03      0.03      0.03      3.00      2.27
       mean_data_3[5]     -0.00      0.00     -0.00     -0.00     -0.00      8.48      1.01
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01     10.96      1.02
       mean_data_3[7]      0.01      0.00      0.01      0.01      0.01      4.24      1.42
       mean_data_4[0]      1.10      0.00      1.10      1.10      1.10      6.62      1.01
       mean_data_4[1]      0.54      0.00      0.54      0.54      0.54      5.17      1.34
       mean_data_4[2]     -0.54      0.00     -0.54     -0.54     -0.54     10.03      1.05
       mean_data_4[3]      0.00      0.00      0.00      0.00      0.00      5.06      1.40
       mean_data_4[4]      0.05      0.00      0.05      0.05      0.05      3.49      1.41
       mean_data_4[5]     -0.01      0.00     -0.01     -0.01     -0.01      6.37      0.99
       mean_data_4[6]     -0.04      0.00     -0.04     -0.04     -0.04      3.88      1.46
       mean_data_4[7]      0.01      0.00      0.01      0.01      0.01      5.22      1.00
       mean_data_5[0]     -2.70      0.00     -2.70     -2.70     -2.70      3.94      1.36
       mean_data_5[1]     -0.03      0.00     -0.03     -0.03     -0.03      3.39      1.53
       mean_data_5[2]     -0.20      0.00     -0.20     -0.20     -0.20      3.40      1.79
       mean_data_5[3]     -0.10      0.00     -0.10     -0.10     -0.10      2.89      2.84
       mean_data_5[4]     -0.10      0.00     -0.10     -0.10     -0.10     11.81      1.00
       mean_data_5[5]      0.01      0.00      0.01      0.01      0.01      7.53      1.03
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.01      4.06      1.48
