,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,76793917,1e-05
1,20.0,0.0,-10.365319708583556,76793917,1e-05
2,30.0,0.0,-1.0,76793917,1e-05
3,0.0,0.0,-39.0,61322029,1e-05
4,20.0,0.0,-30.109824162104196,61322029,1e-05
5,40.0,0.0,-15.999999999999993,61322029,1e-05
6,0.0,0.0,-61.0,53889301,1e-05
7,20.0,0.0,-47.510234350231876,53889301,1e-05
8,60.0,0.0,-27.0,53889301,1e-05
9,0.0,0.0,-72.0,95175007,1e-05
10,30.0,0.0,-55.5,95175007,1e-05
11,60.0,0.0,-39.0,95175007,1e-05
12,20.0,0.0,-74.96749471740358,19399416,1e-05
13,60.0,0.0,-52.0,19399416,1e-05
14,70.0,0.0,-77.0,25105055,1e-05
15,80.0,0.0,-71.0,25105055,1e-05
