
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.48      0.07      0.50      0.34      0.57      4.72      1.12
cov_eigen_values_1[1]      0.08      0.01      0.08      0.06      0.10     36.29      1.00
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     22.69      1.07
cov_eigen_values_1[3]      0.04      0.01      0.03      0.03      0.05     44.79      0.99
cov_eigen_values_1[4]      0.02      0.00      0.02      0.02      0.03    139.62      1.03
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00    120.11      0.99
cov_eigen_values_1[6]      0.02      0.00      0.02      0.01      0.02    137.50      1.00
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01    423.71      1.00
cov_eigen_values_2[0]      0.61      0.09      0.62      0.47      0.74      3.07      1.88
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.09     27.22      1.00
cov_eigen_values_2[2]      0.07      0.01      0.07      0.06      0.08     34.54      0.99
cov_eigen_values_2[3]      0.05      0.01      0.05      0.04      0.06     41.88      1.03
cov_eigen_values_2[4]      0.05      0.01      0.05      0.04      0.06     43.17      0.99
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01    120.50      0.99
cov_eigen_values_2[6]      0.02      0.00      0.02      0.02      0.02    256.45      0.99
cov_eigen_values_2[7]      0.03      0.00      0.03      0.03      0.04     92.80      1.00
cov_eigen_values_3[0]      0.33      0.04      0.33      0.28      0.40      2.96      2.06
cov_eigen_values_3[1]      0.15      0.02      0.15      0.12      0.17     12.98      1.03
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01     98.70      1.00
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    219.01      0.99
cov_eigen_values_3[4]      0.07      0.01      0.07      0.06      0.08     29.41      1.00
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.06     74.43      0.99
cov_eigen_values_3[6]      0.07      0.01      0.07      0.05      0.07     24.54      1.00
cov_eigen_values_3[7]      0.06      0.01      0.06      0.05      0.07     53.18      1.01
cov_eigen_values_4[0]      0.20      0.03      0.19      0.16      0.24     13.71      1.08
cov_eigen_values_4[1]      0.09      0.02      0.08      0.06      0.11     10.37      1.10
cov_eigen_values_4[2]      0.06      0.01      0.06      0.04      0.07     20.91      1.03
cov_eigen_values_4[3]      0.04      0.01      0.04      0.03      0.05     45.41      1.04
cov_eigen_values_4[4]      0.03      0.00      0.02      0.02      0.03     69.62      1.02
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00    109.68      0.99
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02    158.84      0.99
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01     64.89      1.00
cov_eigen_values_5[0]      0.47      0.03      0.47      0.40      0.51      5.74      1.26
cov_eigen_values_5[1]      0.08      0.02      0.07      0.05      0.10     10.22      1.14
cov_eigen_values_5[2]      0.07      0.01      0.06      0.05      0.08     19.77      1.12
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     35.32      1.00
cov_eigen_values_5[4]      0.03      0.01      0.03      0.02      0.03     17.34      1.04
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    118.65      0.99
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     95.48      0.99
cov_eigen_values_5[7]     -0.00      0.00      0.00     -0.00      0.00    118.73      1.00
cov_eigen_values_6[0]      0.13      0.01      0.13      0.11      0.15     25.13      0.99
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     98.04      0.99
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    175.77      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    139.42      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02    169.60      1.01
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     45.86      1.06
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    155.36      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    118.59      0.99
       mean_data_1[0]      3.79      0.04      3.78      3.73      3.85      6.16      1.35
       mean_data_1[1]      0.45      0.01      0.45      0.44      0.46     18.18      1.00
       mean_data_1[2]     -0.38      0.02     -0.38     -0.40     -0.35      8.14      1.26
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.14      9.99      1.15
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.00     13.35      1.00
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     20.58      1.00
       mean_data_1[6]      0.07      0.01      0.07      0.06      0.08     36.95      0.99
       mean_data_1[7]     -0.02      0.01     -0.02     -0.04     -0.01     19.44      0.99
       mean_data_2[0]      1.10      0.08      1.11      0.99      1.21      3.18      2.18
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.57     15.52      0.99
       mean_data_2[2]     -0.52      0.01     -0.52     -0.53     -0.50     11.21      1.10
       mean_data_2[3]      0.01      0.01      0.01     -0.01      0.02     16.38      1.36
       mean_data_2[4]      0.05      0.01      0.04      0.03      0.06     19.85      0.99
       mean_data_2[5]      0.04      0.01      0.04      0.03      0.06     11.74      1.04
       mean_data_2[6]     -0.02      0.01     -0.02     -0.04     -0.01     21.98      1.12
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     15.04      1.03
       mean_data_3[0]     -3.94      0.04     -3.93     -4.00     -3.89      2.98      2.02
       mean_data_3[1]     -0.45      0.01     -0.45     -0.47     -0.43      3.86      1.65
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.13      2.98      2.04
       mean_data_3[3]      0.04      0.03      0.03     -0.00      0.10      3.27      1.81
