,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,90794769,1e-05
1,20.0,0.0,-5.365593994531508,90794769,1e-05
2,30.0,0.0,-1.0,90794769,1e-05
3,0.0,0.0,-39.0,14084730,1e-05
4,20.0,0.0,-23.129593551944374,14084730,1e-05
5,40.0,0.0,-15.999999999999993,14084730,1e-05
6,0.0,0.0,-61.0,98604419,1e-05
7,20.0,0.0,-47.237137935906134,98604419,1e-05
8,60.0,0.0,-27.0,98604419,1e-05
9,0.0,0.0,-72.0,64478553,1e-05
10,30.0,0.0,-55.5,64478553,1e-05
11,60.0,0.0,-39.0,64478553,1e-05
12,20.0,0.0,-68.67278655483778,97674722,1e-05
13,60.0,0.0,-52.0,97674722,1e-05
14,70.0,0.0,-77.0,30176760,1e-05
15,80.0,0.0,-71.0,30176760,1e-05
