
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.37      0.03      0.37      0.32      0.41      6.56      1.13
cov_eigen_values_1[1]      0.08      0.01      0.07      0.06      0.10     12.95      1.18
cov_eigen_values_1[2]      0.06      0.02      0.05      0.04      0.09      6.31      1.23
cov_eigen_values_1[3]      0.03      0.01      0.03      0.02      0.04     38.11      1.00
cov_eigen_values_1[4]      0.02      0.01      0.02      0.02      0.03     20.35      0.99
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     78.58      0.99
cov_eigen_values_1[6]      0.02      0.00      0.02      0.01      0.02     35.16      1.02
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01    150.32      1.00
cov_eigen_values_2[0]      0.53      0.03      0.53      0.49      0.57      2.50      3.04
cov_eigen_values_2[1]      0.08      0.01      0.07      0.06      0.10     10.40      1.01
cov_eigen_values_2[2]      0.07      0.01      0.07      0.06      0.08     18.71      1.01
cov_eigen_values_2[3]      0.06      0.01      0.05      0.04      0.07      4.69      1.54
cov_eigen_values_2[4]      0.05      0.01      0.05      0.04      0.06     26.19      1.07
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01    207.02      1.00
cov_eigen_values_2[6]      0.02      0.00      0.02      0.01      0.02    122.48      0.99
cov_eigen_values_2[7]      0.03      0.00      0.03      0.03      0.04     34.13      0.99
cov_eigen_values_3[0]      0.31      0.02      0.32      0.28      0.34      2.97      2.06
cov_eigen_values_3[1]      0.14      0.01      0.14      0.12      0.16     10.55      1.08
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01    120.45      0.99
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    162.33      0.99
cov_eigen_values_3[4]      0.07      0.01      0.07      0.06      0.08     26.40      1.00
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.06     42.80      1.03
cov_eigen_values_3[6]      0.07      0.01      0.06      0.05      0.07     16.66      1.01
cov_eigen_values_3[7]      0.06      0.01      0.06      0.05      0.07     21.61      1.16
cov_eigen_values_4[0]      0.21      0.03      0.21      0.18      0.26      3.85      1.47
cov_eigen_values_4[1]      0.10      0.01      0.10      0.08      0.12     11.53      1.13
cov_eigen_values_4[2]      0.05      0.01      0.05      0.04      0.07     12.71      1.01
cov_eigen_values_4[3]      0.04      0.01      0.04      0.03      0.05     12.49      1.06
cov_eigen_values_4[4]      0.02      0.00      0.02      0.02      0.03     47.83      1.02
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00    130.74      0.99
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02    128.39      0.99
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    150.71      0.99
cov_eigen_values_5[0]      0.52      0.04      0.52      0.47      0.60      5.50      1.46
cov_eigen_values_5[1]      0.08      0.02      0.08      0.05      0.10      8.42      1.01
cov_eigen_values_5[2]      0.07      0.01      0.06      0.05      0.09     10.75      1.18
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05      8.62      1.08
cov_eigen_values_5[4]      0.02      0.00      0.02      0.02      0.03     34.84      1.00
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.01    111.89      1.00
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     98.43      1.02
cov_eigen_values_5[7]     -0.00      0.00     -0.00     -0.00      0.00    110.74      1.00
cov_eigen_values_6[0]      0.15      0.01      0.15      0.13      0.17     11.82      1.00
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     58.48      0.99
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     53.36      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    110.62      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    201.56      1.01
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     85.81      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     84.12      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    107.09      1.01
       mean_data_1[0]      3.71      0.02      3.71      3.68      3.74      3.12      2.23
       mean_data_1[1]      0.47      0.01      0.47      0.46      0.48     10.65      1.14
       mean_data_1[2]     -0.38      0.01     -0.38     -0.39     -0.37     10.58      0.99
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.14     15.31      1.05
       mean_data_1[4]     -0.02      0.01     -0.02     -0.03     -0.00      4.43      1.61
       mean_data_1[5]     -0.08      0.00     -0.08     -0.09     -0.07     33.84      1.00
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07     17.25      1.09
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01      5.68      1.40
       mean_data_2[0]      1.05      0.03      1.04      1.00      1.11      4.65      1.16
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.57     16.34      1.09
       mean_data_2[2]     -0.52      0.01     -0.52     -0.53     -0.51     15.67      1.00
       mean_data_2[3]      0.00      0.01      0.00     -0.00      0.01     25.06      0.99
       mean_data_2[4]      0.04      0.01      0.04      0.03      0.05     12.80      1.07
       mean_data_2[5]      0.04      0.01      0.04      0.03      0.05     22.73      1.18
       mean_data_2[6]     -0.02      0.00     -0.02     -0.03     -0.02     24.89      1.03
       mean_data_2[7]      0.01      0.01      0.01      0.01      0.02     20.90      1.02
       mean_data_3[0]     -3.94      0.03     -3.95     -3.98     -3.90      4.05      1.49
       mean_data_3[1]     -0.45      0.01     -0.45     -0.47     -0.43      4.35      1.59
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.12      4.85      1.34
       mean_data_3[3]      0.03      0.03      0.04     -0.01      0.08      2.58      2.33
       mean_data_3[4]      0.04      0.01      0.04      0.02      0.06      4.88      1.58
       mean_data_3[5]     -0.01      0.01     -0.01     -0.02      0.00     19.45      1.06
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     14.27      1.07
       mean_data_3[7]      0.00      0.01      0.01     -0.01      0.02     13.34      1.00
       mean_data_4[0]     -2.64      0.02     -2.63     -2.68     -2.61      5.16      1.43
       mean_data_4[1]     -0.01      0.01     -0.01     -0.03      0.00      5.60      1.39
       mean_data_4[2]     -0.22      0.01     -0.21     -0.23     -0.21      5.93      1.30
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.07      4.97      1.44
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.09      3.59      1.78
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02     -0.00      8.60      1.30
       mean_data_4[6]     -0.03      0.01     -0.03     -0.04     -0.02      4.16      1.66
       mean_data_4[7]     -0.02      0.01     -0.02     -0.03     -0.01      6.84      1.07
       mean_data_5[0]     -0.70      0.02     -0.70     -0.73     -0.66      3.76      1.54
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45      8.60      0.99
       mean_data_5[2]      1.06      0.01      1.06      1.04      1.08      3.85      1.24
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02     -0.00      8.98      1.11
       mean_data_5[4]      0.01      0.01      0.01     -0.01      0.02      7.92      1.38
       mean_data_5[5]     -0.00      0.01     -0.01     -0.02      0.01      9.08      1.05
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02     -0.00     19.71      0.99
       mean_data_5[7]      0.00      0.02      0.00     -0.03      0.03      4.40      1.11
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     20.41      1.00
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.64      6.68      1.09
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.30      6.12      1.07
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.03      6.45      1.14
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00     70.29      1.06
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     26.13      1.09
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     10.45      1.02
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.00    107.50      1.00
                 mu_1      3.02      0.03      3.02      2.96      3.05     14.10      0.99
                 mu_2      2.82      0.20      2.90      2.46      2.97      4.35      1.35
                 mu_3      1.67      0.02      1.67      1.65      1.70    128.14      1.01
                 mu_4      0.03      0.04      0.02     -0.02      0.10      5.32      1.06

Number of divergences: 0
