,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,56067800,1e-05
1,20.0,0.0,-12.102222177122151,56067800,1e-05
2,30.0,0.0,-1.0,56067800,1e-05
3,0.0,0.0,-39.0,34352854,1e-05
4,20.0,0.0,-40.377218957540045,34352854,1e-05
5,40.0,0.0,-15.999999999999993,34352854,1e-05
6,0.0,0.0,-61.0,60657938,1e-05
7,20.0,0.0,-52.72190218711441,60657938,1e-05
8,60.0,0.0,-27.0,60657938,1e-05
9,0.0,0.0,-72.0,82139455,1e-05
10,30.0,0.0,-55.5,82139455,1e-05
11,60.0,0.0,-39.0,82139455,1e-05
12,20.0,0.0,-76.5753614944376,90887607,1e-05
13,60.0,0.0,-52.0,90887607,1e-05
14,70.0,0.0,-77.0,93521572,1e-05
15,80.0,0.0,-71.0,93521572,1e-05
