,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,22818288,1e-05
1,20.0,0.0,-5.915522084969439,22818288,1e-05
2,30.0,0.0,-1.0,22818288,1e-05
3,0.0,0.0,-39.0,23879173,1e-05
4,20.0,0.0,-25.977840974112787,23879173,1e-05
5,40.0,0.0,-15.999999999999993,23879173,1e-05
6,0.0,0.0,-61.0,40546367,1e-05
7,20.0,0.0,-48.132985172074946,40546367,1e-05
8,60.0,0.0,-27.0,40546367,1e-05
9,0.0,0.0,-72.0,36631799,1e-05
10,30.0,0.0,-55.5,36631799,1e-05
11,60.0,0.0,-39.0,36631799,1e-05
12,20.0,0.0,-69.134957598398,39899979,1e-05
13,60.0,0.0,-52.0,39899979,1e-05
14,70.0,0.0,-77.0,72077488,1e-05
15,80.0,0.0,-71.0,72077488,1e-05
