,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,99207866,1e-05
1,20.0,0.0,-13.192925335074158,99207866,1e-05
2,30.0,0.0,-1.0,99207866,1e-05
3,0.0,0.0,-39.0,68448980,1e-05
4,20.0,0.0,-40.400868803316754,68448980,1e-05
5,40.0,0.0,-15.999999999999993,68448980,1e-05
6,0.0,0.0,-61.0,98720053,1e-05
7,20.0,0.0,-52.71702127053677,98720053,1e-05
8,60.0,0.0,-27.0,98720053,1e-05
9,0.0,0.0,-72.0,22310126,1e-05
10,30.0,0.0,-55.5,22310126,1e-05
11,60.0,0.0,-39.0,22310126,1e-05
12,20.0,0.0,-76.34763260457007,21431531,1e-05
13,60.0,0.0,-52.0,21431531,1e-05
14,70.0,0.0,-77.0,53554690,1e-05
15,80.0,0.0,-71.0,53554690,1e-05
