,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,66665600,1e-05
1,20.0,0.0,-14.87368968324845,66665600,1e-05
2,30.0,0.0,-1.0,66665600,1e-05
3,0.0,0.0,-39.0,80548436,1e-05
4,20.0,0.0,-15.344464005426723,80548436,1e-05
5,40.0,0.0,-15.999999999999993,80548436,1e-05
6,0.0,0.0,-61.0,55374625,1e-05
7,20.0,0.0,-41.818701488214955,55374625,1e-05
8,60.0,0.0,-27.0,55374625,1e-05
9,0.0,0.0,-72.0,83743659,1e-05
10,30.0,0.0,-55.5,83743659,1e-05
11,60.0,0.0,-39.0,83743659,1e-05
12,20.0,0.0,-65.90483869378146,25715881,1e-05
13,60.0,0.0,-52.0,25715881,1e-05
14,70.0,0.0,-77.0,217419,1e-05
15,80.0,0.0,-71.0,217419,1e-05
