,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,2883195,1e-05
1,20.0,0.0,-10.771658382956574,2883195,1e-05
2,30.0,0.0,-1.0,2883195,1e-05
3,0.0,0.0,-39.0,44308483,1e-05
4,20.0,0.0,-15.7944920263526,44308483,1e-05
5,40.0,0.0,-15.999999999999993,44308483,1e-05
6,0.0,0.0,-61.0,50523791,1e-05
7,20.0,0.0,-50.147909906150474,50523791,1e-05
8,60.0,0.0,-27.0,50523791,1e-05
9,0.0,0.0,-72.0,35854616,1e-05
10,30.0,0.0,-55.5,35854616,1e-05
11,60.0,0.0,-39.0,35854616,1e-05
12,20.0,0.0,-75.10701800546427,23375776,1e-05
13,60.0,0.0,-52.0,23375776,1e-05
14,70.0,0.0,-77.0,33435472,1e-05
15,80.0,0.0,-71.0,33435472,1e-05
