,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,94098591,1e-05
1,20.0,0.0,-10.968432141628512,94098591,1e-05
2,30.0,0.0,-1.0,94098591,1e-05
3,0.0,0.0,-39.0,38385101,1e-05
4,20.0,0.0,-28.871678237869475,38385101,1e-05
5,40.0,0.0,-15.999999999999993,38385101,1e-05
6,0.0,0.0,-61.0,74421946,1e-05
7,20.0,0.0,-52.67615703009278,74421946,1e-05
8,60.0,0.0,-27.0,74421946,1e-05
9,0.0,0.0,-72.0,56548974,1e-05
10,30.0,0.0,-55.5,56548974,1e-05
11,60.0,0.0,-39.0,56548974,1e-05
12,20.0,0.0,-76.91300872681875,42615227,1e-05
13,60.0,0.0,-52.0,42615227,1e-05
14,70.0,0.0,-77.0,81440531,1e-05
15,80.0,0.0,-71.0,81440531,1e-05
