
                   mean       std    median      5.0%     95.0%     n_eff     r_hat
mean_data1[0]     -2.11      0.00     -2.11     -2.11     -2.11    145.33      0.99
mean_data1[1]     -0.52      0.00     -0.52     -0.52     -0.52    184.47      1.00
mean_data1[2]      0.04      0.00      0.04      0.04      0.04    214.67      0.99
mean_data1[3]     -0.02      0.00     -0.02     -0.02     -0.02    183.05      1.01
mean_data1[4]      0.01      0.00      0.01      0.01      0.01    116.99      0.99
mean_data1[5]     -0.00      0.00     -0.00     -0.00     -0.00    148.02      1.00
mean_data1[6]     -0.01      0.00     -0.01     -0.01     -0.01    233.37      0.99
mean_data1[7]     -0.01      0.00     -0.01     -0.01     -0.01    209.26      0.99
mean_data2[0]      4.01      0.00      4.01      4.01      4.01    344.03      1.00
mean_data2[1]     -2.71      0.00     -2.71     -2.71     -2.71    571.95      1.00
mean_data2[2]     -0.05      0.00     -0.05     -0.05     -0.05    135.80      1.01
mean_data2[3]      0.07      0.00      0.07      0.07      0.07    262.80      0.99
mean_data2[4]     -0.02      0.00     -0.02     -0.02     -0.02    242.04      0.99
mean_data2[5]     -0.00      0.00     -0.00     -0.00     -0.00    220.53      1.00
mean_data2[6]     -0.01      0.00     -0.01     -0.01     -0.01    127.55      1.01
mean_data2[7]     -0.01      0.00     -0.01     -0.01     -0.01    160.43      1.00
mean_data3[0]      1.82      0.00      1.82      1.82      1.82    162.71      1.00
mean_data3[1]      3.61      0.00      3.61      3.61      3.61    206.95      0.99
mean_data3[2]     -0.05      0.00     -0.05     -0.05     -0.05    185.73      1.00
mean_data3[3]     -0.01      0.00     -0.01     -0.01     -0.01    323.47      1.00
mean_data3[4]     -0.00      0.00     -0.00     -0.00     -0.00    203.72      0.99
mean_data3[5]      0.00      0.00      0.00      0.00      0.00    187.57      0.99
mean_data3[6]      0.03      0.00      0.03      0.03      0.03    124.06      0.99
mean_data3[7]      0.02      0.00      0.02      0.02      0.02    263.87      0.99
         mu_1      0.03      0.00      0.03      0.03      0.03      3.92      1.15
         mu_2     -0.00      0.00     -0.00     -0.00      0.00      5.96      1.09

Number of divergences: 0
